-0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000
-0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000
0.0000056 0.0000832 -0.0000002 0.0000204 0.0000003 0.0000996 -0.0000010 0.0000332 -0.0000101 0.0001616 -0.0000024 0.0000704 -0.0000132 0.0000465 -0.0000102 0.0000698 -0.0000009 0.0000580 -0.0000045 0.0000636 -0.0000100 0.0000612 0.0000017 0.0000592 0.0000022 0.0000721 -0.0000075 0.0000472 0.0000009 0.0000730 -0.0000081 0.0000618 -0.0000152 0.0000407 -0.0000058 0.0000598 -0.0000019 0.0000497 -0.0000068 0.0000418 -0.0000056 0.0000445 -0.0000082 0.0000171 0.0000073 0.0000932 0.0000228 0.0000554 -0.0001546 0.0000076 -0.0000008 0.0000584 -0.0000043 0.0000729 -0.0000040 0.0000191 0.0000030 0.0000302 -0.0000145 0.0001049 -0.0000460 0.0001690 0.0001952 -0.0000791 -0.0000126 0.0000305 0.0000085 0.0001014 -0.0000105 0.0000580 -0.0023923 0.0018768 -0.0000673 0.0000603 -0.0000456 0.0001276 0.0000141 0.0000385 -0.0061521 0.0044350 -0.0006087 0.0006734 0.0000100 0.0000513 -0.0000312 0.0000913 -0.0000404 0.0001311 -0.0000158 0.0000946 0.0000091 0.0000426 0.0000601 -0.0000140 0.0000037 0.0000326 0.0000019 0.0000438 0.0000022 0.0000533 0.0000005 0.0000803 0.0000082 0.0000405 0.0000114 0.0000602 -0.0000045 0.0001467 -0.0000001 0.0000367 -0.0000078 0.0001017 0.0000017 0.0000646 -0.0000067 0.0001161 -0.0021337 0.0006163 0.0000275 -0.0000104 0.0001855 -0.0001805 0.0000358 -0.0000483 0.0022479 -0.0018382 -0.0004204 0.0001897 -0.0000579 0.0001252 0.0000190 -0.0000111 0.0000191 -0.0000032 -0.0006198 0.0007959 0.0000575 0.0000452 -0.0000499 -0.0001217
0.0000059 0.0001212 -0.0000013 0.0000346 0.0000067 0.0001350 0.0000020 0.0000840 0.0000024 0.0001576 0.0000081 0.0001328 0.0000020 0.0001541 -0.0000143 0.0000963 -0.0000092 0.0000856 -0.0000117 0.0001053 -0.0000115 0.0000531 -0.0000078 0.0000796 0.0000013 0.0001254 -0.0000106 0.0001087 -0.0000189 0.0000527 -0.0000108 0.0000662 -0.0000460 0.0000341 -0.0000031 0.0000817 -0.0000030 0.0000918 -0.0000064 0.0000709 -0.0000046 0.0000762 -0.0000137 -0.0000220 0.0000452 0.0002560 0.0000118 0.0001612 -0.0003545 0.0001672 -0.0000171 0.0000530 -0.0000043 0.0000600 -0.0000814 0.0000789 -0.0000268 0.0000433 0.0000360 0.0000802 0.0000351 0.0001738 0.0000438 -0.0001491 -0.0000159 -0.0000059 -0.0000679 0.0001548 0.0000032 0.0000644 -0.0008222 0.0006080 0.0000331 -0.0000530 -0.0000149 0.0000888 0.0000103 0.0000702 -0.0048863 0.0038721 -0.0009798 0.0008288 -0.0000095 0.0000895 -0.0001062 0.0000532 -0.0000147 0.0001334 0.0000279 0.0000436 0.0000169 0.0000319 0.0000109 0.0000594 0.0000207 0.0001122 0.0000058 0.0000372 0.0000132 0.0000802 0.0000003 0.0000479 0.0000025 0.0000356 -0.0000011 0.0000580 0.0000106 0.0000890 -0.0000083 0.0000285 -0.0000118 0.0000785 0.0000071 0.0000219 -0.0000054 0.0000989 0.0044846 -0.0197313 -0.0000151 0.0000224 0.0003281 -0.0002695 0.0000980 -0.0001796 0.0029231 -0.0023417 -0.0002201 0.0000249 -0.0000594 -0.0000988 0.0000035 -0.0000539 -0.0000071 -0.0000748 0.0000055 -0.0005048 -0.0000697 0.0000194 -0.0002467 0.0001246
0.0000090 0.0000932 0.0000006 0.0000384 0.0000085 0.0000486 0.0000002 0.0000840 0.0000132 0.0000757 0.0000211 0.0001376 0.0000211 0.0001937 -0.0000134 0.0000698 -0.0000210 0.0000584 -0.0000093 0.0001166 -0.0000155 0.0000247 -0.0000057 0.0000525 0.0000066 0.0001614 -0.0000167 0.0001484 -0.0000299 0.0000463 -0.0000111 0.0000775 -0.0000415 0.0000967 0.0000001 0.0001075 -0.0000075 0.0001383 -0.0000066 0.0000919 -0.0000101 0.0001550 -0.0000137 0.0000176 0.0000854 0.0004454 0.0000463 0.0002406 -0.0002501 0.0002065 0.0000096 0.0001583 -0.0000114 0.0002265 0.0000270 0.0002483 -0.0000186 0.0002077 0.0000915 0.0001991 0.0000958 0.0002174 -0.0000686 -0.0000833 -0.0000178 0.0001293 -0.0001218 0.0003495 0.0000072 0.0001450 0.0000366 -0.0002282 -0.0000373 -0.0000960 -0.0000971 -0.0000839 0.0000118 -0.0000213 -0.0060178 0.0040452 0.0002287 -0.0001920 0.0000251 -0.0000700 -0.0002125 0.0001693 -0.0001964 0.0000563 0.0000121 -0.0001085 0.0000188 -0.0000956 0.0000902 -0.0001372 0.0000243 -0.0000248 0.0000257 -0.0000812 0.0000175 0.0000400 0.0000062 -0.0000977 -0.0000007 -0.0000869 0.0000088 -0.0000783 0.0000159 -0.0001378 -0.0000039 -0.0001047 -0.0000053 -0.0001102 0.0000230 -0.0000802 0.0000068 -0.0000201 0.0071377 -0.0152405 -0.0001191 0.0001327 0.0004346 -0.0003160 0.0000170 -0.0001182 0.0004469 -0.0011231 0.0001874 -0.0005186 0.0000075 0.0000679 -0.0000138 0.0000076 0.0000195 -0.0000350 -0.0033364 0.0018861 -0.0001053 0.0000294 -0.0001352 0.0002212
0.0000160 0.0001403 0.0000081 0.0000850 0.0000167 0.0000611 -0.0000002 0.0001456 -0.0000021 0.0001083 0.0000121 0.0001907 0.0000173 0.0002659 -0.0000146 0.0000959 -0.0000203 0.0000765 -0.0000131 0.0001358 -0.0000245 0.0000495 -0.0000033 0.0000636 0.0000087 0.0002242 -0.0000173 0.0001980 -0.0000433 0.0000552 -0.0000174 0.0000962 -0.0000446 0.0001177 -0.0000047 0.0001333 -0.0000164 0.0001616 -0.0000111 0.0001093 -0.0000139 0.0001843 -0.0000089 0.0000386 0.0001014 0.0005116 0.0000788 0.0002811 0.0002058 0.0000022 0.0000745 0.0001009 -0.0000164 0.0002304 0.0001006 0.0002261 0.0000232 0.0002143 0.0000489 0.0002592 0.0001063 0.0002660 0.0000788 -0.0000423 -0.0000233 0.0001315 -0.0001146 0.0002541 -0.0000104 0.0001748 -0.0002835 0.0004569 0.0001745 -0.0001566 -0.0000705 0.0000491 0.0000232 0.0001235 0.0021646 -0.0024254 -0.0001598 0.0001248 0.0000104 0.0001296 -0.0000001 0.0001662 -0.0001654 0.0001604 -0.0000371 0.0001106 0.0000262 0.0000493 0.0001114 -0.0000230 0.0000258 0.0001567 0.0000250 -0.0000015 0.0000224 0.0001606 -0.0000070 0.0000566 0.0000024 0.0000211 0.0000100 0.0000124 -0.0000059 0.0001361 -0.0000055 0.0000067 -0.0000131 0.0000444 0.0000121 0.0000113 0.0000033 0.0001165 -0.0022203 -0.0073922 0.0002204 -0.0000395 0.0002381 -0.0001376 -0.0003205 0.0004713 -0.0011478 0.0012801 -0.0003360 -0.0003499 0.0000341 0.0000710 -0.0000708 0.0000488 0.0001417 -0.0001198 -0.0026684 0.0027276 0.0001022 -0.0001368 0.0002558 -0.0003163
0.0000176 0.0000736 0.0000042 0.0000944 0.0000234 0.0000041 0.0000010 0.0001909 -0.0000001 0.0000174 0.0000067 0.0001876 0.0000284 0.0002698 -0.0000141 0.0000626 -0.0000166 0.0000428 -0.0000183 0.0001244 -0.0000291 0.0000302 -0.0000099 0.0000635 0.0000148 0.0002510 -0.0000107 0.0002589 -0.0000602 0.0000292 -0.0000194 0.0000741 -0.0000459 0.0001216 -0.0000026 0.0001014 -0.0000143 0.0001495 -0.0000177 0.0001036 -0.0000147 0.0001776 -0.0000055 0.0000398 0.0000808 0.0004144 0.0000872 0.0002667 0.0000876 0.0002369 0.0000927 0.0000432 -0.0000437 0.0001662 0.0000052 0.0002521 0.0000179 0.0001666 0.0000578 0.0001950 0.0000726 0.0003173 0.0000985 0.0002252 -0.0000450 0.0002062 -0.0000683 0.0000904 -0.0000146 0.0002140 -0.0011771 0.0007226 -0.0004258 0.0002065 -0.0002463 -0.0001911 0.0000606 0.0002495 0.0022782 -0.0027743 -0.0013871 0.0009675 0.0000089 0.0001699 -0.0001772 0.0002911 -0.0001666 0.0002493 -0.0000304 0.0000966 0.0000326 0.0000547 0.0000174 0.0000680 0.0000617 0.0002804 0.0000190 -0.0000270 0.0000312 0.0002239 -0.0000044 0.0000075 0.0000104 0.0000032 -0.0000057 -0.0000468 -0.0000175 0.0001077 -0.0000129 0.0000041 -0.0000123 -0.0000195 0.0000029 -0.0000349 0.0000063 0.0000560 0.0004949 -0.0098747 0.0002481 -0.0001873 0.0003513 -0.0000307 -0.0001073 0.0004528 0.0008800 0.0003073 -0.0005832 0.0000038 0.0000692 -0.0001785 -0.0000421 -0.0000574 0.0001767 -0.0002338 0.0008317 0.0003249 0.0002630 -0.0002719 0.0000258 -0.0002206
0.0000117 0.0002470 0.0000016 0.0001388 0.0000192 0.0002062 0.0000068 0.0002783 -0.0000025 0.0002569 0.0000018 0.0002642 0.0000230 0.0003551 -0.0000174 0.0002095 -0.0000315 0.0001739 -0.0000316 0.0002515 -0.0000441 0.0001544 -0.0000285 0.0001753 0.0000223 0.0003751 -0.0000097 0.0003905 -0.0000736 0.0001226 -0.0000275 0.0001909 -0.0000884 0.0002025 -0.0000067 0.0002157 -0.0000160 0.0002882 -0.0000245 0.0001798 -0.0000069 0.0002689 -0.0000043 0.0001533 0.0000622 0.0004634 0.0000771 0.0003816 0.0002547 0.0001727 0.0000443 0.0001641 -0.0000492 0.0002410 -0.0000140 0.0003253 0.0000059 0.0002148 0.0000490 0.0002282 0.0000685 0.0003281 -0.0002240 0.0004549 -0.0000194 0.0001821 -0.0001352 0.0001278 0.0000017 0.0001910 0.0014553 -0.0018038 -0.0001770 -0.0000814 -0.0004701 -0.0006302 0.0000991 0.0002774 0.0008168 -0.0008684 -0.0008271 0.0007236 0.0000344 0.0000575 -0.0001166 0.0002448 -0.0001616 0.0001208 0.0000212 -0.0001025 0.0000538 -0.0000716 -0.0000440 0.0000163 0.0000736 0.0001614 0.0000343 -0.0001304 0.0000291 0.0002067 -0.0000051 -0.0001021 0.0000147 -0.0001049 0.0000003 -0.0001590 0.0000024 -0.0000992 -0.0000058 -0.0000937 -0.0000060 -0.0001476 0.0000127 -0.0000733 0.0000144 0.0000207 0.0073157 -0.0127232 0.0001080 -0.0001814 0.0002623 0.0004419 0.0002021 0.0001327 0.0021514 -0.0010208 -0.0002531 0.0002170 0.0000728 0.0001760 -0.0000172 0.0000196 0.0001095 -0.0000803 0.0024851 -0.0015240 0.0004424 -0.0002313 -0.0003159 0.0001360
0.0000134 0.0001902 0.0000006 0.0001394 0.0000144 0.0001266 0.0000128 0.0003059 0.0000060 0.0001832 0.0000061 0.0002534 0.0000202 0.0003877 -0.0000129 0.0002001 -0.0000392 0.0001619 -0.0000281 0.0002561 -0.0000486 0.0001232 -0.0000478 0.0001778 0.0000201 0.0003804 -0.0000142 0.0004524 -0.0000848 0.0001199 -0.0000200 0.0001783 -0.0000768 0.0002092 -0.0000032 0.0002167 -0.0000107 0.0002766 -0.0000267 0.0001772 -0.0000214 0.0002531 -0.0000061 0.0001313 0.0000658 0.0004370 0.0000984 0.0003483 -0.0001232 0.0004812 0.0000039 0.0000992 -0.0000172 0.0001391 -0.0000128 0.0002123 -0.0000008 0.0001554 0.0000334 0.0001971 0.0001241 0.0001657 -0.0002759 0.0001126 0.0000096 0.0000585 0.0000198 -0.0000051 0.0000058 0.0000903 0.0003017 -0.0005634 0.0000587 -0.0000952 -0.0005601 -0.0005150 0.0001054 0.0005103 0.0002486 0.0003810 0.0001707 0.0002217 0.0000932 0.0001375 0.0003677 0.0000340 -0.0000427 0.0002401 0.0000232 0.0000442 0.0000441 0.0000990 0.0000537 0.0001025 0.0000733 0.0002904 0.0000396 -0.0000649 0.0000320 0.0003028 -0.0000015 -0.0000105 0.0000075 -0.0000005 0.0000093 -0.0000819 0.0000047 0.0000191 -0.0000060 -0.0000259 -0.0000085 -0.0000928 0.0000043 -0.0000201 0.0000050 0.0000728 0.0039435 -0.0066566 0.0000935 -0.0000789 -0.0000903 0.0011575 0.0001763 0.0001842 0.0042423 -0.0012284 0.0000461 0.0000267 0.0000295 0.0001981 0.0000339 -0.0000243 0.0000554 -0.0000904 0.0012204 -0.0007081 0.0003047 -0.0002035 -0.0000797 -0.0001275
0.0000181 0.0000439 -0.0000021 0.0000919 0.0000251 -0.0000147 0.0000114 0.0002295 0.0000301 -0.0000146 0.0000074 0.0001788 0.0000335 0.0003366 -0.0000087 0.0001107 -0.0000455 0.0000801 -0.0000279 0.0002077 -0.0000406 0.0000434 -0.0000374 0.0001045 0.0000171 0.0003218 -0.0000119 0.0004463 -0.0000877 0.0000671 -0.0000084 0.0001149 -0.0000513 0.0001875 0.0000157 0.0001478 -0.0000004 0.0002032 -0.0000253 0.0001286 -0.0000112 0.0001995 -0.0000100 0.0000765 0.0000654 0.0003795 0.0001519 0.0002773 -0.0002841 0.0005689 0.0000451 0.0000786 -0.0000206 0.0002012 0.0000351 0.0002580 -0.0000034 0.0002401 0.0000892 0.0001933 0.0000886 0.0001699 -0.0001609 0.0000609 -0.0000272 0.0002730 0.0001178 0.0001091 -0.0000283 0.0002064 -0.0019916 0.0005891 0.0001102 -0.0002033 -0.0006729 -0.0007681 0.0001163 0.0005992 0.0014406 -0.0025651 0.0002382 0.0000635 0.0000611 0.0001231 0.0000671 0.0001973 0.0001676 0.0000908 -0.0000052 0.0000844 0.0000293 0.0001171 0.0001234 0.0000076 0.0000768 0.0002680 0.0000395 -0.0001110 0.0000296 0.0003167 0.0000073 -0.0000736 0.0000117 -0.0000235 -0.0000001 -0.0001054 -0.0000005 -0.0000257 -0.0000054 -0.0000435 0.0000026 -0.0001479 -0.0000066 -0.0000388 0.0000001 0.0000036 0.0030282 -0.0126566 0.0000455 -0.0000688 -0.0000245 0.0011145 -0.0002272 0.0006192 0.0020767 -0.0003596 -0.0003492 0.0000953 0.0000232 -0.0000828 0.0001131 -0.0001776 -0.0000355 -0.0001067 0.0004743 -0.0001072 0.0001040 -0.0002161 0.0000331 -0.0003987
